appln_id,full_pub_number,Abstract
519104746,US10996885B2,"According to some embodiments, a high bandwidth memory device includes a base die and a plurality of memory dies stacked on the base die and electrically connected to the base die through a plurality of through substrate vias. The base die includes a plurality of first input buffers configured to receive channel clock signals, channel command/addresses, and channel data from a plurality of first bumps connected to the outside of the base die, a plurality of second input buffers configured to receive test clock signals, test command/addresses, and test data from a plurality of second bumps connected to the outside of the base die, a monitoring unit, a plurality of first output buffers connected to the monitoring unit and configured to output monitored data from the monitoring unit to the plurality of second bumps, and a plurality of paths from the plurality of first input buffers to the monitoring unit. The plurality of second bumps are connected to receive test clock signals, test command/addresses, and test data from the outside of the base die during a first operation mode, and to receive monitored data from the plurality of first output buffers during a second operation mode."
519104746,US10996885B2,"According to some embodiments, a high bandwidth memory device includes a base die and a plurality of memory dies stacked on the base die and electrically connected to the base die through a plurality of through substrate vias. The base die includes a plurality of first input buffers configured to receive channel clock signals, channel command/addresses, and channel data from a plurality of first bumps connected to the outside of the base die, a plurality of second input buffers configured to receive test clock signals, test command/addresses, and test data from a plurality of second bumps connected to the outside of the base die, a monitoring unit, a plurality of first output buffers connected to the monitoring unit and configured to output monitored data from the monitoring unit to the plurality of second bumps, and a plurality of paths from the plurality of first input buffers to the monitoring unit. The plurality of second bumps are connected to receive test clock signals, test command/addresses, and test data from the outside of the base die during a first operation mode, and to receive monitored data from the plurality of first output buffers during a second operation mode."
519112428,US10410694B1,"Techniques related to a high bandwidth interface (HBI) for communication between multiple host devices on an interposer are described. In an example, the HBI repurposes a portion of the high bandwidth memory (HBM) interface, such as the physical layer. A computing system is provided. The computing system includes a first host device and at least a second host device. The first host device is a first die on an interposer and the second host device is a second die on the interposer. The first host device and the second host device are interconnected via at least one HBI. The HBI implements a layered protocol for communication between the first host device and the second host device. The layered protocol includes a physical layer protocol that is configured according to a HBM physical layer protocol."
519112428,US10410694B1,"Techniques related to a high bandwidth interface (HBI) for communication between multiple host devices on an interposer are described. In an example, the HBI repurposes a portion of the high bandwidth memory (HBM) interface, such as the physical layer. A computing system is provided. The computing system includes a first host device and at least a second host device. The first host device is a first die on an interposer and the second host device is a second die on the interposer. The first host device and the second host device are interconnected via at least one HBI. The HBI implements a layered protocol for communication between the first host device and the second host device. The layered protocol includes a physical layer protocol that is configured according to a HBM physical layer protocol."
519112428,US10410694B1,"Techniques related to a high bandwidth interface (HBI) for communication between multiple host devices on an interposer are described. In an example, the HBI repurposes a portion of the high bandwidth memory (HBM) interface, such as the physical layer. A computing system is provided. The computing system includes a first host device and at least a second host device. The first host device is a first die on an interposer and the second host device is a second die on the interposer. The first host device and the second host device are interconnected via at least one HBI. The HBI implements a layered protocol for communication between the first host device and the second host device. The layered protocol includes a physical layer protocol that is configured according to a HBM physical layer protocol."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520141165,KR102543177B1,"Translated fromKorean본 발명은 고 대역폭 메모리 장치 및 이 장치를 구비하는 시스템 장치를 개시한다. 고 대역폭 메모리 장치는 적층된 복수개의 메모리 다이들 및 적층된 복수개의 메모리 다이들의 하부에 적층된 베이스 다이를 포함한다. 복수개의 메모리 다이들 각각은 명령 및 어드레스 단자들, 및 데이터 단자들을 포함한다. 베이스 다이는 직접 억세스(Direct Access: DA) 단자들, 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 포함하고, 모니터링 동작 시에 채널 클럭신호 단자들, 채널 명령 및 어드레스 단자들, 및 채널 데이터 단자들을 통하여 인가되는 채널 클럭신호들, 채널 명령 및 어드레스들, 또는 채널 데이터의 적어도 일부를 모니터링 데이터로 출력하고, 모니터링 데이터를 DA 단자들을 통하여 출력한다.The present invention discloses a high-bandwidth memory device and a system device having the device. A high-bandwidth memory device includes a plurality of stacked memory dies and a base die stacked under the plurality of stacked memory dies. Each of the plurality of memory dies includes command and address terminals and data terminals. The base die includes direct access (DA) terminals, channel clock signal terminals, channel command and address terminals, and channel data terminals, and during monitoring operation, channel clock signal terminals, channel command and address terminals , and at least a part of channel clock signals, channel commands and addresses, or channel data applied through channel data terminals are output as monitoring data, and the monitoring data is output through DA terminals."
520274499,US10515920B2,"Integrated component packages and methods of assembling integrated component packages are provided. The integrated component package can comprise a bump pitch relaxing layer. A high-bandwidth memory component directly mechanically coupled to the bump pitch relaxing layer on a first side of the bump pitch relaxing layer via a first set of bump bond connections. The high-bandwidth memory component directly electrically coupled to the bump pitch relaxing layer on the first side of the bump pitch relaxing layer via the first set of bump bond connections. The bump pitch relaxing layer mechanically coupled to a first side of a substrate via second set of bump bond connections. The high-bandwidth memory component electrically coupled to the substrate via the bump-pitch relaxing layer and the second set of bump bond connections, and a bump pitch of the second set of bump bond connections is larger than the first set of bump bond connections."
524551451,US11151006B2,"According to one general aspect, an apparatus may include a plurality of stacked integrated circuit dies that include a memory cell die and a logic die. The memory cell die may be configured to store data at a memory address. The logic die may include an interface to the stacked integrated circuit dies and configured to communicate memory accesses between the memory cell die and at least one external device. The logic die may include a reliability circuit configured to ameliorate data errors within the memory cell die. The reliability circuit may include a spare memory configured to store data, and an address table configured to map a memory address associated with an error to the spare memory. The reliability circuit may be configured to determine if the memory access is associated with an error, and if so completing the memory access with the spare memory."
524551451,US11151006B2,"According to one general aspect, an apparatus may include a plurality of stacked integrated circuit dies that include a memory cell die and a logic die. The memory cell die may be configured to store data at a memory address. The logic die may include an interface to the stacked integrated circuit dies and configured to communicate memory accesses between the memory cell die and at least one external device. The logic die may include a reliability circuit configured to ameliorate data errors within the memory cell die. The reliability circuit may include a spare memory configured to store data, and an address table configured to map a memory address associated with an error to the spare memory. The reliability circuit may be configured to determine if the memory access is associated with an error, and if so completing the memory access with the spare memory."
524551451,US11151006B2,"According to one general aspect, an apparatus may include a plurality of stacked integrated circuit dies that include a memory cell die and a logic die. The memory cell die may be configured to store data at a memory address. The logic die may include an interface to the stacked integrated circuit dies and configured to communicate memory accesses between the memory cell die and at least one external device. The logic die may include a reliability circuit configured to ameliorate data errors within the memory cell die. The reliability circuit may include a spare memory configured to store data, and an address table configured to map a memory address associated with an error to the spare memory. The reliability circuit may be configured to determine if the memory access is associated with an error, and if so completing the memory access with the spare memory."
524551451,US11151006B2,"According to one general aspect, an apparatus may include a plurality of stacked integrated circuit dies that include a memory cell die and a logic die. The memory cell die may be configured to store data at a memory address. The logic die may include an interface to the stacked integrated circuit dies and configured to communicate memory accesses between the memory cell die and at least one external device. The logic die may include a reliability circuit configured to ameliorate data errors within the memory cell die. The reliability circuit may include a spare memory configured to store data, and an address table configured to map a memory address associated with an error to the spare memory. The reliability circuit may be configured to determine if the memory access is associated with an error, and if so completing the memory access with the spare memory."
524551451,US11151006B2,"According to one general aspect, an apparatus may include a plurality of stacked integrated circuit dies that include a memory cell die and a logic die. The memory cell die may be configured to store data at a memory address. The logic die may include an interface to the stacked integrated circuit dies and configured to communicate memory accesses between the memory cell die and at least one external device. The logic die may include a reliability circuit configured to ameliorate data errors within the memory cell die. The reliability circuit may include a spare memory configured to store data, and an address table configured to map a memory address associated with an error to the spare memory. The reliability circuit may be configured to determine if the memory access is associated with an error, and if so completing the memory access with the spare memory."
524551451,US11151006B2,"According to one general aspect, an apparatus may include a plurality of stacked integrated circuit dies that include a memory cell die and a logic die. The memory cell die may be configured to store data at a memory address. The logic die may include an interface to the stacked integrated circuit dies and configured to communicate memory accesses between the memory cell die and at least one external device. The logic die may include a reliability circuit configured to ameliorate data errors within the memory cell die. The reliability circuit may include a spare memory configured to store data, and an address table configured to map a memory address associated with an error to the spare memory. The reliability circuit may be configured to determine if the memory access is associated with an error, and if so completing the memory access with the spare memory."
524551451,US11151006B2,"According to one general aspect, an apparatus may include a plurality of stacked integrated circuit dies that include a memory cell die and a logic die. The memory cell die may be configured to store data at a memory address. The logic die may include an interface to the stacked integrated circuit dies and configured to communicate memory accesses between the memory cell die and at least one external device. The logic die may include a reliability circuit configured to ameliorate data errors within the memory cell die. The reliability circuit may include a spare memory configured to store data, and an address table configured to map a memory address associated with an error to the spare memory. The reliability circuit may be configured to determine if the memory access is associated with an error, and if so completing the memory access with the spare memory."
528995899,US11024344B2,"A conductive landing pad structure is formed utilizing a selective deposition process on a surface of an electrically conductive structure that is embedded in a first dielectric material layer. The conductive landing pad structure is located on an entirety of a surface of the electrically conductive structure and does not extend onto the first dielectric material layer. A conductive metal-containing structure is formed on a physically exposed surface of the conductive landing pad structure. During the formation of the conductive metal-containing structure which includes ion beam etching and/or a wet chemical etch, no conductive landing pad material particles re-deposit on the sidewalls of the conductive metal-containing structure."
530581473,KR102605616B1,Translated fromKorean반도체 모듈이 설명된다. 상기 반도체 모듈은 모듈 기판; 상기 모듈 기판 상의 인터포저; 상기 인터포저 상에 나란하게 배치된 프로세싱 디바이스 및 메모리 스택을 포함할 수 있다. 상기 메모리 스택은 베이스 다이; 및 상기 베이스 다이 상의 메모리 다이를 포함할 수 있다. 상기 메모리 다이는 아우터 뱅크 영역; 중앙 TSV 영역; 제1 이너 뱅크 영역 및 제2 이너 뱅크 영역; 및 제1 비-중앙 TSV 영역을 포함할 수 있다. 상기 중앙 TSV 영역은 상기 아우터 뱅크 영역과 상기 제2 이너 뱅크 영역 사이에 배치될 수 있다. 상기 제1 비-중앙 TSV 영역은 상기 제1 이너 뱅크 영역과 상기 제2 이너 뱅크 영역 사이에 배치될 수 있다.A semiconductor module is described. The semiconductor module includes a module substrate; an interposer on the module substrate; It may include a processing device and a memory stack arranged side by side on the interposer. The memory stack includes a base die; and a memory die on the base die. The memory die has an outer bank area; central TSV area; a first inner bank area and a second inner bank area; and a first non-central TSV region. The central TSV area may be disposed between the outer bank area and the second inner bank area. The first non-center TSV area may be disposed between the first inner bank area and the second inner bank area.
531595187,KR20200046282A,"Disclosed are an integrated circuit device and a high bandwidth memory device. The integrated circuit device includes a plurality of bending detection sensors disposed in a plurality of different positions and connected in series. Each of the plurality of bending detection sensors may have a variable resistance in accordance with the pressure of the corresponding position, generate a clock signal as a cycle is variable in accordance with the resistance, and perform a counting operation in response to the clock signal to generate first digital data of a predetermined bit."
531595187,KR20200046282A,"Disclosed are an integrated circuit device and a high bandwidth memory device. The integrated circuit device includes a plurality of bending detection sensors disposed in a plurality of different positions and connected in series. Each of the plurality of bending detection sensors may have a variable resistance in accordance with the pressure of the corresponding position, generate a clock signal as a cycle is variable in accordance with the resistance, and perform a counting operation in response to the clock signal to generate first digital data of a predetermined bit."
531595187,KR20200046282A,"Disclosed are an integrated circuit device and a high bandwidth memory device. The integrated circuit device includes a plurality of bending detection sensors disposed in a plurality of different positions and connected in series. Each of the plurality of bending detection sensors may have a variable resistance in accordance with the pressure of the corresponding position, generate a clock signal as a cycle is variable in accordance with the resistance, and perform a counting operation in response to the clock signal to generate first digital data of a predetermined bit."
